INDNO,DlyCalDt,DlyTotRet,DlyTotInd,DlyIncRet,DlyUsdCnt,DlyTotVal
1000500,1991-08-26,-0.000425,735.88,0.000341,500,2603287488
1000500,1991-08-27,-0.001450,734.81,0.000228,500,2598918552
1000500,1991-08-28,0.009076,741.48,0.000151,500,2622113986
1000500,1991-08-29,-0.000461,741.14,0.000014,500,2620868184
1000500,1991-08-30,-0.002527,739.27,0.000287,500,2613522048
1000500,1991-09-03,-0.008118,733.27,0.000137,500,2592871349
1000500,1991-09-04,-0.005391,729.31,0.000065,500,2578725796
1000500,1991-09-05,-0.002351,727.60,0.000027,500,2572594451
1000500,1991-09-06,0.000008,727.60,0.000023,500,2572558983
1000500,1991-09-09,-0.001175,726.75,0.000368,500,2568558392
1000500,1991-09-10,-0.010247,719.30,0.000352,500,2541334363
1000500,1991-09-11,0.001489,720.37,0.000005,500,2545104136
1000500,1991-09-12,0.006024,724.71,0.000024,500,2560375406
1000500,1991-09-13,-0.009936,717.51,0.000032,500,2534851717
1000500,1991-09-16,0.006244,721.99,0.000184,500,2550212099
1000500,1991-09-17,-0.000557,721.59,0.000085,500,2548575351
1000500,1991-09-18,0.003479,724.10,0.000003,500,2557434779
1000500,1991-09-19,0.001787,725.39,0.000013,500,2561980010
1000500,1991-09-20,0.001130,726.21,0.000183,500,2560819455
1000500,1991-09-23,-0.005162,722.47,0.000010,500,2547575117
1000500,1991-09-24,0.005250,726.26,0.000396,500,2559942872
1000500,1991-09-25,-0.002447,724.48,0.000070,500,2553499466
1000500,1991-09-26,-0.000768,723.93,0.000000,500,2551539062
1000500,1991-09-27,-0.001560,722.80,0.000006,500,2547650458
1000500,1991-09-30,0.005480,726.76,0.000268,500,2576043747
1000500,1991-10-01,0.003225,729.10,0.000039,500,2584250999
1000500,1991-10-02,-0.002555,727.24,0.000002,500,2578057322
1000500,1991-10-03,-0.009599,720.26,0.000022,500,2553253219
1000500,1991-10-04,-0.007775,714.66,0.000505,500,2532114034
1000500,1991-10-07,-0.004707,711.29,0.000059,500,2520043912
1000500,1991-10-08,0.003058,713.47,0.000077,500,2527556548
1000500,1991-10-09,-0.009956,706.37,0.000003,500,2502385952
1000500,1991-10-10,0.009852,713.32,0.000002,500,2527035175
1000500,1991-10-11,0.002475,715.09,0.000170,500,2532859796
1000500,1991-10-14,0.013179,724.51,0.000000,500,2566239900
1000500,1991-10-15,0.011775,733.05,0.000041,500,2596351188
1000500,1991-10-16,0.004712,736.50,0.000014,500,2608546857
1000500,1991-10-17,-0.002387,734.74,0.000037,500,2602224053
1000500,1991-10-18,0.001571,735.90,0.000000,500,2606313121
1000500,1991-10-21,-0.006315,731.25,0.000053,500,2589716249
1000500,1991-10-22,-0.005446,727.27,0.000010,500,2575588310
1000500,1991-10-23,0.000309,727.49,0.000000,500,2576384900
1000500,1991-10-24,-0.007411,722.10,0.000002,500,2557287332
1000500,1991-10-25,-0.001980,720.67,0.000057,500,2552076516
1000500,1991-10-28,0.013851,730.65,0.000220,500,2586863353
1000500,1991-10-29,0.005287,734.52,0.000247,500,2599903221
1000500,1991-10-30,0.003665,737.21,0.000000,500,2609433072
1000500,1991-10-31,-0.000846,736.58,0.000010,500,2607206866
1000500,1991-11-01,-0.003027,734.36,0.000040,500,2607027152
1000500,1991-11-04,-0.002111,732.81,0.000820,500,2599387864
1000500,1991-11-05,-0.003521,730.22,0.000522,500,2588876292
1000500,1991-11-06,0.003344,732.67,0.000261,500,2596858999
1000500,1991-11-07,0.009625,739.72,0.000141,500,2621487227
1000500,1991-11-08,-0.001209,738.82,0.000496,500,2617021446
1000500,1991-11-11,0.000545,739.23,0.000000,500,2618447689
1000500,1991-11-12,0.009322,746.12,0.000071,500,2642670539
1000500,1991-11-13,0.001769,747.44,0.000106,500,2647065638
1000500,1991-11-14,-0.000661,746.94,0.000102,500,2645045660
1000500,1991-11-15,-0.036485,719.69,0.000007,500,2548524191
1000500,1991-11-18,0.007114,724.81,0.000340,500,2565787057
1000500,1991-11-19,-0.014955,713.97,0.000041,500,2527309980
1000500,1991-11-20,-0.002569,712.14,0.000065,500,2520980062
1000500,1991-11-21,0.004060,715.03,0.000011,500,2531185961
1000500,1991-11-22,-0.010141,707.78,0.000285,500,2504796536
1000500,1991-11-25,-0.001696,706.58,0.000267,500,2503454765
1000500,1991-11-26,0.007073,711.57,0.000009,500,2521139409
1000500,1991-11-27,-0.003618,709.00,0.000150,500,2511639965
1000500,1991-11-29,-0.003104,706.80,0.000076,500,2503675761
1000500,1991-12-02,0.016426,718.41,0.000409,500,2543776641
1000500,1991-12-03,-0.000539,718.02,0.000229,500,2541823952
1000500,1991-12-04,-0.002415,716.29,0.000072,500,2536089777
1000500,1991-12-05,-0.006763,711.44,0.000054,500,2518801527
1000500,1991-12-06,0.004043,714.32,0.000014,500,2528950501
1000500,1991-12-09,-0.001739,713.08,0.000152,500,2524167592
1000500,1991-12-10,-0.000451,712.76,0.000353,500,2522137278
1000500,1991-12-11,-0.000641,712.30,0.000012,500,2520490995
1000500,1991-12-12,0.010403,719.71,0.000027,500,2546642105
1000500,1991-12-13,0.007300,724.96,0.000007,500,2565214701
1000500,1991-12-16,0.000223,725.12,0.000045,500,2565670598
1000500,1991-12-17,-0.004738,721.69,0.000136,500,2553166345
1000500,1991-12-18,0.002377,723.40,0.000004,500,2559225084
1000500,1991-12-19,-0.002940,721.28,0.000011,500,2551837880
1000500,1991-12-20,0.012139,730.03,0.000024,500,2582762095
1000500,1991-12-23,0.025303,748.51,0.000013,500,2648080221
1000500,1991-12-24,0.007167,753.87,0.000639,500,2665366929
1000500,1991-12-26,0.013743,764.23,0.000065,500,2701825422
1000500,1991-12-27,0.004257,767.48,0.000261,500,2712607465
1000500,1991-12-30,0.021196,783.75,0.000008,500,2770081293
1000500,1991-12-31,0.004880,787.58,0.000002,500,2789110761
1000500,1992-01-02,0.000379,787.87,0.000021,500,2801741854
1000500,1992-01-03,0.004580,791.48,0.000018,500,2814522284
1000500,1992-01-06,-0.002667,789.37,0.000417,500,2805842309
1000500,1992-01-07,-0.001305,788.34,0.000041,500,2802064950
1000500,1992-01-08,0.001831,789.79,0.000000,500,2807196442
1000500,1992-01-09,-0.000727,789.21,0.000063,500,2804980009
1000500,1992-01-10,-0.006220,784.30,0.000002,500,2787526588
1000500,1992-01-13,-0.001544,783.09,0.000027,500,2783149033
1000500,1992-01-14,0.014177,794.19,0.000031,500,2822519894
1000500,1992-01-15,0.001097,795.07,0.000075,500,2825404092
1000500,1992-01-16,-0.006446,789.94,0.000035,500,2807093751
1000500,1992-01-17,0.001727,791.30,0.000060,500,2811773317
1000500,1992-01-20,-0.005898,786.64,0.000000,500,2795189135
1000500,1992-01-21,-0.009159,779.43,0.000023,500,2769523000
1000500,1992-01-22,0.013520,789.97,0.000000,500,2806967737
1000500,1992-01-23,-0.007381,784.14,0.000015,500,2786209652
1000500,1992-01-24,0.001377,785.22,0.000006,500,2790029561
1000500,1992-01-27,-0.001167,784.30,0.000191,500,2786238845
1000500,1992-01-28,0.000036,784.33,0.000138,500,2785954507
1000500,1992-01-29,-0.011455,775.35,0.000075,500,2753832673
1000500,1992-01-30,0.004146,778.56,0.000008,500,2765227992
1000500,1992-01-31,-0.007007,773.11,0.000057,500,2745911682
1000500,1992-02-03,0.002169,774.78,0.000272,500,2751121042
1000500,1992-02-04,0.010482,782.91,0.000399,500,2778861657
1000500,1992-02-05,0.000480,783.28,0.000407,500,2779064465
1000500,1992-02-06,0.000041,783.31,0.000277,500,2778409323
1000500,1992-02-07,-0.006398,778.30,0.000197,500,2760083353
1000500,1992-02-10,0.006731,783.54,0.000508,500,2778975795
1000500,1992-02-11,0.000302,783.78,0.000092,500,2779559504
1000500,1992-02-12,0.008436,790.39,0.000074,500,2802801178
1000500,1992-02-13,-0.008502,783.67,0.000064,500,2778793841
1000500,1992-02-14,-0.002066,782.05,0.000349,500,2772083410
1000500,1992-02-18,-0.012369,772.38,0.000056,500,2737640113
1000500,1992-02-19,0.002684,774.45,0.000032,500,2744901965
1000500,1992-02-20,0.013565,784.96,0.000071,500,2781940934
1000500,1992-02-21,-0.006010,780.24,0.000002,500,2765216206
1000500,1992-02-24,0.001999,781.80,0.000254,500,2770039971
1000500,1992-02-25,-0.003914,778.74,0.000270,500,2758451101
1000500,1992-02-26,0.011608,787.78,0.000001,500,2790468186
1000500,1992-02-27,-0.003174,785.28,0.000048,500,2781476932
1000500,1992-02-28,-0.002906,783.00,0.000023,500,2773359969
1000500,1992-03-02,-0.000005,782.99,0.000324,500,2772447250
1000500,1992-03-03,0.001109,783.86,0.000339,500,2774580969
1000500,1992-03-04,-0.008344,777.32,0.000063,500,2751257256
1000500,1992-03-05,-0.006760,772.06,0.000062,500,2732488417
1000500,1992-03-06,-0.004936,768.25,0.000192,500,2718475602
1000500,1992-03-09,0.002093,769.86,0.000211,500,2723590038
1000500,1992-03-10,0.004441,773.28,0.000141,500,2735301075
1000500,1992-03-11,-0.007205,767.71,0.000015,500,2715551532
1000500,1992-03-12,-0.000177,767.57,0.000019,500,2715018478
1000500,1992-03-13,0.004648,771.14,0.000033,500,2727444762
1000500,1992-03-16,0.001296,772.14,0.000047,500,2730851883
1000500,1992-03-17,0.007907,778.25,0.000100,500,2752172533
1000500,1992-03-18,-0.000876,777.56,0.000003,500,2749754494
1000500,1992-03-19,0.001836,778.99,0.000019,500,2754307555
1000500,1992-03-20,0.002873,781.23,0.000009,500,2762195258
1000500,1992-03-23,-0.002835,779.02,0.000008,500,2754341917
1000500,1992-03-24,-0.002378,777.16,0.000006,500,2747777140
1000500,1992-03-25,-0.002517,775.21,0.000517,500,2739439011
1000500,1992-03-26,0.000171,775.34,0.000034,500,2739814772
1000500,1992-03-27,-0.010277,767.37,0.000020,500,2711921257
1000500,1992-03-30,-0.001095,766.53,0.000241,500,2708298111
1000500,1992-03-31,0.001575,767.74,0.000024,500,2728268256
1000500,1992-04-01,0.001576,768.95,0.000034,500,2732475426
1000500,1992-04-02,-0.009796,761.42,0.000032,500,2705621160
1000500,1992-04-03,0.002716,763.48,0.000081,500,2712751157
1000500,1992-04-06,0.010243,771.30,0.000443,500,2739336843
1000500,1992-04-07,-0.018557,756.99,0.000043,500,2688384042
1000500,1992-04-08,-0.008566,750.51,0.000000,500,2665354495
1000500,1992-04-09,0.015648,762.25,0.000094,500,2706808983
1000500,1992-04-10,0.008910,769.04,0.000093,500,2730674377
1000500,1992-04-13,0.004670,772.63,0.000021,500,2743369465
1000500,1992-04-14,0.015607,784.69,0.000000,500,2786185759
1000500,1992-04-15,0.009281,791.97,0.000000,500,2812043298
1000500,1992-04-16,-0.000777,791.36,0.000035,500,2809760566
1000500,1992-04-20,-0.013378,780.77,0.000110,500,2771860956
1000500,1992-04-21,0.000102,780.85,0.000027,500,2772077163
1000500,1992-04-22,-0.001044,780.04,0.000000,499,2764119765
1000500,1992-04-23,0.004114,783.24,0.000015,500,2777351149
1000500,1992-04-24,-0.005874,778.64,0.000057,500,2760877636
1000500,1992-04-27,-0.001339,777.60,0.000171,500,2756707258
1000500,1992-04-28,0.001723,778.94,0.000186,500,2760944332
1000500,1992-04-29,0.006598,784.08,0.000001,500,2779156826
1000500,1992-04-30,0.007267,789.78,0.000007,500,2799309953
1000500,1992-05-01,-0.005631,785.33,0.000014,500,2783556733
1000500,1992-05-04,0.011087,794.04,0.000509,500,2813000844
1000500,1992-05-05,0.000450,794.39,0.000165,500,2813800899
1000500,1992-05-06,-0.000287,794.17,0.000091,500,2812737308
1000500,1992-05-07,-0.001257,793.17,0.000925,500,2806600083
1000500,1992-05-08,0.000494,793.56,0.000036,500,2807886010
1000500,1992-05-11,0.006010,798.33,0.000454,500,2823487056
1000500,1992-05-12,-0.005105,794.25,0.000062,500,2808897925
1000500,1992-05-13,0.000446,794.61,0.000075,500,2809939698
1000500,1992-05-14,-0.007890,788.34,0.000081,500,2787544023
1000500,1992-05-15,-0.006932,782.87,0.000216,500,2767620410
1000500,1992-05-18,0.006536,787.99,0.000385,500,2784642499
1000500,1992-05-19,0.008798,794.92,0.000044,500,2809019343
1000500,1992-05-20,-0.001892,793.42,0.000056,500,2803548195
1000500,1992-05-21,-0.006993,787.87,0.000008,500,2783920356
1000500,1992-05-22,0.003655,790.75,0.000228,500,2793462335
1000500,1992-05-26,-0.006579,785.55,0.000278,500,2774307857
1000500,1992-05-27,0.001996,787.12,0.000035,500,2779749429
1000500,1992-05-28,0.011281,796.00,0.000077,500,2810894249
1000500,1992-05-29,-0.002993,793.61,0.000028,500,2802423502
1000500,1992-06-01,0.004697,797.34,0.000333,500,2814654583
1000500,1992-06-02,-0.008470,790.59,0.000328,500,2789892582
1000500,1992-06-03,0.002279,792.39,0.000033,500,2796157357
1000500,1992-06-04,-0.003292,789.78,0.000126,500,2786600400
1000500,1992-06-05,0.000465,790.15,0.000005,500,2787879280
1000500,1992-06-08,-0.000307,789.91,0.000115,500,2786703026
1000500,1992-06-09,-0.007308,784.13,0.000424,500,2765154267
1000500,1992-06-10,-0.007093,778.57,0.000012,500,2745510316
1000500,1992-06-11,0.004506,782.08,0.000022,500,2757819401
1000500,1992-06-12,0.001851,783.53,0.000026,500,2762851173
1000500,1992-06-15,0.001122,784.41,0.000040,500,2765841357
1000500,1992-06-16,-0.004728,780.70,0.000095,500,2752500090
1000500,1992-06-17,-0.015068,768.93,0.000003,500,2711016939
1000500,1992-06-18,-0.002799,766.78,0.000030,500,2703347671
1000500,1992-06-19,0.006513,771.78,0.000011,500,2720931658
1000500,1992-06-22,-0.000384,771.48,0.000015,500,2719845241
1000500,1992-06-23,0.001951,772.99,0.000011,500,2725122900
1000500,1992-06-24,-0.000697,772.45,0.000551,500,2721721842
1000500,1992-06-25,-0.001369,771.39,0.000025,500,2717928428
1000500,1992-06-26,0.001132,772.26,0.000261,500,2720257898
1000500,1992-06-29,0.013240,782.49,0.000072,500,2756076005
1000500,1992-06-30,-0.001027,781.68,0.000008,500,2771525140
1000500,1992-07-01,0.010927,790.22,0.000018,500,2801760458
1000500,1992-07-02,-0.002674,788.11,0.000014,500,2794228043
1000500,1992-07-06,0.005524,792.46,0.000509,500,2814280954
1000500,1992-07-07,-0.011397,783.43,0.000038,500,2782099373
1000500,1992-07-08,0.002917,785.72,0.000000,500,2790215566
1000500,1992-07-09,0.009636,793.29,0.000079,500,2816882926
1000500,1992-07-10,0.000926,794.02,0.000003,500,2819484413
1000500,1992-07-13,0.000944,794.77,0.000012,500,2822109885
1000500,1992-07-14,0.006354,799.82,0.000026,500,2839968805
1000500,1992-07-15,-0.001325,798.76,0.000000,500,2836205288
1000500,1992-07-16,0.001124,799.66,0.000077,500,2839174676
1000500,1992-07-17,-0.004633,795.96,0.000036,500,2825919045
1000500,1992-07-20,-0.004279,792.55,0.000082,500,2813593840
1000500,1992-07-21,0.000421,792.88,0.000025,500,2814706426
1000500,1992-07-22,-0.007108,787.25,0.000000,500,2794700775
1000500,1992-07-23,0.002821,789.47,0.000015,500,2802542899
1000500,1992-07-24,-0.000861,788.79,0.000000,500,2800129681
1000500,1992-07-27,0.000442,789.14,0.000200,500,2800808784
1000500,1992-07-28,0.014327,800.44,0.000154,500,2840506577
1000500,1992-07-29,0.011284,809.48,0.000075,500,2872346205
1000500,1992-07-30,0.004040,812.75,0.000025,500,2883879673
1000500,1992-07-31,0.000885,813.47,0.000055,500,2886309510
1000500,1992-08-03,0.002380,815.40,0.000301,500,2892309348
1000500,1992-08-04,-0.001330,814.32,0.000400,500,2887303940
1000500,1992-08-05,-0.005070,810.19,0.000009,500,2872640033
1000500,1992-08-06,-0.003519,807.34,0.000367,500,2861477078
1000500,1992-08-07,-0.003309,804.67,0.000419,500,2850809842
1000500,1992-08-10,0.001503,805.88,0.000457,500,2853791603
1000500,1992-08-11,-0.001248,804.87,0.000031,500,2850141359
1000500,1992-08-12,-0.003693,801.90,0.000056,500,2839455154
1000500,1992-08-13,0.000869,802.60,0.000055,500,2841766798
1000500,1992-08-14,0.005422,806.95,0.000183,500,2856655891
1000500,1992-08-17,0.002251,808.76,0.000185,500,2862557854
1000500,1992-08-18,0.001627,810.08,0.000219,500,2866590175
1000500,1992-08-19,-0.007263,804.20,0.000033,500,2845675100
1000500,1992-08-20,-0.000084,804.13,0.000045,500,2847878450
1000500,1992-08-21,-0.007926,797.76,0.000023,500,2825026239
1000500,1992-08-24,-0.010367,789.49,0.000117,500,2795408536
1000500,1992-08-25,0.002366,791.35,0.000166,500,2801557461
1000500,1992-08-26,0.004762,795.12,0.000216,500,2814294774
1000500,1992-08-27,0.000292,795.35,0.000033,500,2815023962
1000500,1992-08-28,0.002958,797.71,0.000013,500,2823312118
1000500,1992-08-31,-0.001406,796.58,0.000312,500,2818496903
1000500,1992-09-01,0.004953,800.53,0.000235,500,2831812373
1000500,1992-09-02,0.004991,804.53,0.000083,500,2845711761
1000500,1992-09-03,0.000172,804.66,0.000059,500,2846033933
1000500,1992-09-04,-0.002197,802.90,0.000104,500,2839484448
1000500,1992-09-08,-0.006172,797.94,0.000055,500,2821803775
1000500,1992-09-09,0.004794,801.77,0.000400,500,2834202423
1000500,1992-09-10,0.008865,808.87,0.000039,500,2859216635
1000500,1992-09-11,-0.001150,807.94,0.000003,500,2855745449
1000500,1992-09-14,0.014228,819.44,0.000204,500,2895795174
1000500,1992-09-15,-0.012533,809.17,0.000104,500,2859199869
1000500,1992-09-16,-0.000097,809.09,0.000000,500,2858921877
1000500,1992-09-17,0.000251,809.30,0.000031,500,2859550696
1000500,1992-09-18,0.006834,814.83,0.000000,500,2879038833
1000500,1992-09-21,-0.001455,813.64,0.000203,500,2874264354
1000500,1992-09-22,-0.011713,804.11,0.000015,500,2840553241
1000500,1992-09-23,0.000379,804.41,0.000023,500,2841564140
1000500,1992-09-24,0.003106,806.91,0.000483,500,2849015439
1000500,1992-09-25,-0.009941,798.89,0.000039,500,2820628375
1000500,1992-09-28,0.005311,803.13,0.000184,500,2835089501
1000500,1992-09-29,0.000453,803.50,0.000087,500,2836126471
1000500,1992-09-30,0.002636,805.62,0.000050,500,2846183180
1000500,1992-10-01,-0.003987,802.40,0.000017,500,2834785930
1000500,1992-10-02,-0.013803,791.33,0.000007,500,2795639677
1000500,1992-10-05,-0.006608,786.10,0.000506,500,2775750711
1000500,1992-10-06,-0.000459,785.74,0.000040,500,2774365342
1000500,1992-10-07,-0.007285,780.01,0.000000,500,2754154944
1000500,1992-10-08,0.008768,786.85,0.000079,500,2778085770
1000500,1992-10-09,-0.012078,777.35,0.000032,500,2744444511
1000500,1992-10-12,0.011398,786.21,0.000000,500,2775726408
1000500,1992-10-13,0.004699,789.91,0.000004,500,2788758143
1000500,1992-10-14,0.000228,790.09,0.000013,500,2789360366
1000500,1992-10-15,0.000682,790.62,0.000078,500,2791044357
1000500,1992-10-16,0.004957,794.54,0.000000,500,2804880145
1000500,1992-10-19,0.008720,801.47,0.000106,500,2829042766
1000500,1992-10-20,0.001037,802.30,0.000047,500,2831842103
1000500,1992-10-21,0.000634,802.81,0.000000,500,2833638795
1000500,1992-10-22,-0.001576,801.55,0.000000,500,2829173261
1000500,1992-10-23,-0.002272,799.73,0.000016,500,2822700394
1000500,1992-10-26,0.010240,807.92,0.000203,500,2851031116
1000500,1992-10-27,0.000901,808.64,0.000191,500,2853055812
1000500,1992-10-28,0.004268,812.09,0.000002,500,2865224769
1000500,1992-10-29,0.001589,813.38,0.000004,500,2869765538
1000500,1992-10-30,-0.004843,809.45,0.000014,500,2857804678
1000500,1992-11-02,0.009649,817.26,0.000329,500,2884441042
1000500,1992-11-03,-0.006220,812.17,0.000298,500,2865642191
1000500,1992-11-04,-0.006371,807.00,0.000232,500,2846721228
1000500,1992-11-05,0.003679,809.97,0.000702,500,2855194369
1000500,1992-11-06,-0.001428,808.81,0.000452,500,2849828734
1000500,1992-11-09,0.002402,810.75,0.000101,500,2856384042
1000500,1992-11-10,0.000275,810.98,0.000056,500,2857011807
1000500,1992-11-11,0.008259,817.67,0.000000,500,2880607537
1000500,1992-11-12,0.001585,818.97,0.000066,500,2884984142
1000500,1992-11-13,-0.001154,818.03,0.000074,500,2881441135
1000500,1992-11-16,-0.003576,815.10,0.000272,500,2870354264
1000500,1992-11-17,-0.003087,812.58,0.000223,500,2860853451
1000500,1992-11-18,0.008351,819.37,0.000032,500,2884653644
1000500,1992-11-19,0.001881,820.91,0.000055,500,2889922906
1000500,1992-11-20,0.007393,826.98,0.000089,500,2911031230
1000500,1992-11-23,-0.002968,824.53,0.000129,500,2902016195
1000500,1992-11-24,0.005514,829.07,0.000351,500,2916998526
1000500,1992-11-25,0.004124,832.49,0.000039,500,2928912623
1000500,1992-11-27,0.002263,834.38,0.000015,500,2935497509
1000500,1992-11-30,0.002997,836.88,0.000191,500,2943785132
1000500,1992-12-01,-0.000836,836.18,0.000339,500,2939325905
1000500,1992-12-02,-0.002067,834.45,0.000140,500,2932838391
1000500,1992-12-03,0.000218,834.63,0.000069,500,2933275593
1000500,1992-12-04,0.005193,838.96,0.000076,500,2948284625
1000500,1992-12-07,0.006910,844.76,0.000118,500,2968308886
1000500,1992-12-08,0.004030,848.17,0.000048,500,2980128128
1000500,1992-12-09,-0.002361,846.16,0.000339,500,2972083248
1000500,1992-12-10,-0.002648,843.92,0.000002,500,2964019301
1000500,1992-12-11,-0.001888,842.33,0.000036,500,2958316765
1000500,1992-12-14,-0.001646,840.94,0.000060,500,2953269420
1000500,1992-12-15,-0.000910,840.18,0.000095,500,2950300256
1000500,1992-12-16,-0.002893,837.75,0.000003,500,2941754815
1000500,1992-12-17,0.009416,845.64,0.000056,500,2969291499
1000500,1992-12-18,0.013344,856.92,0.000015,500,3008866994
1000500,1992-12-21,-0.000799,856.24,0.000013,500,3006424596
1000500,1992-12-22,-0.000829,855.53,0.000002,500,3003926482
1000500,1992-12-23,-0.002515,853.37,0.000022,500,2996305259
1000500,1992-12-24,0.001936,855.03,0.000533,500,3000779161
